จังหวัด, PM2.5, วันที่
ลำพูน,36.41885513886601,2025-01-22
ลำพูน,35.48950133819417,2025-01-23
ลำพูน,31.176445299978642,2025-01-24
ลำพูน,26.213111094930987,2025-01-25
ลำพูน,31.45184962298156,2025-01-26
ลำพูน,43.46406180098542,2025-01-27
ลำพูน,23.406947311218676,2025-01-28
ลำพูน,40.330352045764435,2025-01-29
ลำพูน,42.934202146857444,2025-01-30
ลำพูน,70.56875389634683,2025-01-31
สงขลา,22.430774043868766,2024-12-31
สงขลา,22.913897305753704,2025-01-01
สงขลา,26.778471497026707,2025-01-02
สงขลา,26.63902296468089,2025-01-03
สงขลา,21.369958899423263,2025-01-04
สงขลา,26.70861745770738,2025-01-05
สงขลา,27.096044738223124,2025-01-06
สงขลา,41.72110053873935,2025-01-07
สงขลา,41.416829236045466,2025-01-08
สงขลา,28.183640418919204,2025-01-09
สงขลา,28.20872170539596,2025-01-10
สงขลา,20.900359765508245,2025-01-11
สงขลา,22.210958373070632,2025-01-12
สงขลา,35.74701477467333,2025-01-13
สงขลา,30.551771345947987,2025-01-14
สงขลา,38.52744867243647,2025-01-15
สงขลา,25.881148248345358,2025-01-16
สงขลา,23.620333563955782,2025-01-17
สงขลา,40.56973434584064,2025-01-18
สงขลา,48.64430128579226,2025-01-19
สงขลา,59.082516139234535,2025-01-20
สงขลา,54.043345654728476,2025-01-21
สงขลา,38.293778104076246,2025-01-22
สงขลา,36.5301241613725,2025-01-23
สงขลา,43.0551653553932,2025-01-24
สงขลา,33.92929095494829,2025-01-25
สงขลา,29.146611341101558,2025-01-26
สงขลา,20.260867283342133,2025-01-27
สงขลา,26.868587114330335,2025-01-28
สงขลา,33.960069376046434,2025-01-29
สงขลา,34.7446779756927,2025-01-30
สงขลา,64.22604515169053,2025-01-31
กระบี่,22.505805131822125,2024-12-31
กระบี่,23.029863152261456,2025-01-01
กระบี่,21.082161858522397,2025-01-02
กระบี่,21.788157338050105,2025-01-03
กระบี่,17.837835421403263,2025-01-04
กระบี่,13.734453489496284,2025-01-05
กระบี่,22.8000097716187,2025-01-06
กระบี่,31.93928470944771,2025-01-07
กระบี่,34.90292056409588,2025-01-08
กระบี่,28.621164003274334,2025-01-09
กระบี่,25.203699962678463,2025-01-10
กระบี่,20.761562302296152,2025-01-11
กระบี่,20.7789244848641,2025-01-12
กระบี่,30.089518840897775,2025-01-13
กระบี่,27.919786299203746,2025-01-14
กระบี่,31.458625282734022,2025-01-15
กระบี่,17.700796192605623,2025-01-16
กระบี่,15.201858110616694,2025-01-17
กระบี่,20.72725469469868,2025-01-18
กระบี่,23.731666339617764,2025-01-19
กระบี่,25.07656706135545,2025-01-20
กระบี่,25.823174239703327,2025-01-21
กระบี่,29.110880175679366,2025-01-22
กระบี่,30.886593651740544,2025-01-23
กระบี่,20.247904706828393,2025-01-24
กระบี่,17.21324470202463,2025-01-25
กระบี่,14.763218390460308,2025-01-26
กระบี่,18.123277600857445,2025-01-27
กระบี่,18.34218036546974,2025-01-28
กระบี่,20.50476295649924,2025-01-29
กระบี่,30.161756354334486,2025-01-30
กระบี่,64.5429631606671,2025-01-31
ชลบุรี,27.41652065143183,2024-12-31
ชลบุรี,29.8184288378675,2025-01-01
ชลบุรี,35.157584207508684,2025-01-02
ชลบุรี,32.16911145632678,2025-01-03
ชลบุรี,27.591262324341596,2025-01-04
ชลบุรี,34.4825758231384,2025-01-05
ชลบุรี,36.198949585121774,2025-01-06
ชลบุรี,52.09341650467526,2025-01-07
ชลบุรี,63.200192053111806,2025-01-08
ชลบุรี,57.63188503335888,2025-01-09
ชลบุรี,32.81269413026962,2025-01-10
ชลบุรี,21.059547989226456,2025-01-11
ชลบุรี,29.194106095576146,2025-01-12
ชลบุรี,40.72423186958906,2025-01-13
ชลบุรี,60.63791306918664,2025-01-14
ชลบุรี,55.44519290330812,2025-01-15
ชลบุรี,22.04987442415461,2025-01-16
ชลบุรี,27.59520539383799,2025-01-17
ชลบุรี,47.66455973152416,2025-01-18
ชลบุรี,59.4127799254623,2025-01-19
ชลบุรี,58.605157632670846,2025-01-20
ชลบุรี,72.65479680365301,2025-01-21
ชลบุรี,78.23914228497537,2025-01-22
ชลบุรี,97.12583241883911,2025-01-23
ชลบุรี,95.47574947122777,2025-01-24
ชลบุรี,74.51457908005548,2025-01-25
ชลบุรี,54.43785629247475,2025-01-26
ชลบุรี,39.41836212595388,2025-01-27
ชลบุรี,32.51219363485596,2025-01-28
ชลบุรี,35.12782692734429,2025-01-29
ชลบุรี,46.77808452690729,2025-01-30
ชลบุรี,57.61012793015798,2025-01-31
ชัยนาท,35.58802951204608,2024-12-31
ชัยนาท,39.63337649029079,2025-01-01
ชัยนาท,41.20343121998127,2025-01-02
ชัยนาท,37.046243868102906,2025-01-03
ชัยนาท,48.25172967606763,2025-01-04
ชัยนาท,50.80676072191051,2025-01-05
ชัยนาท,60.93917804553546,2025-01-06
ชัยนาท,70.7512597872927,2025-01-07
ชัยนาท,78.8761206293941,2025-01-08
ชัยนาท,65.4564239862071,2025-01-09
ชัยนาท,31.81786112318042,2025-01-10
ชัยนาท,23.2429311267227,2025-01-11
ชัยนาท,35.15937796746674,2025-01-12
ชัยนาท,47.76566789965761,2025-01-13
ชัยนาท,62.31617868370289,2025-01-14
ชัยนาท,63.36256712298832,2025-01-15
ชัยนาท,37.54087360592196,2025-01-16
ชัยนาท,33.88965839095442,2025-01-17
ชัยนาท,48.37025732339652,2025-01-18
ชัยนาท,65.10127847993378,2025-01-19
ชัยนาท,68.61638041591893,2025-01-20
ชัยนาท,71.37922198142932,2025-01-21
ชัยนาท,78.73903540843736,2025-01-22
ชัยนาท,104.18776133268159,2025-01-23
ชัยนาท,108.85769482983544,2025-01-24
ชัยนาท,95.7794557169708,2025-01-25
ชัยนาท,73.17128702820845,2025-01-26
ชัยนาท,25.236894244719796,2025-01-27
ชัยนาท,27.949983820814367,2025-01-28
ชัยนาท,31.068526457330616,2025-01-29
ชัยนาท,43.53878055170605,2025-01-30
ชัยนาท,65.06364717008105,2025-01-31
นครปฐม,39.00657995185423,2024-12-31
นครปฐม,43.19615456169286,2025-01-01
นครปฐม,44.411863344951094,2025-01-02
นครปฐม,51.90473370451501,2025-01-03
นครปฐม,45.541425798869035,2025-01-04
นครปฐม,52.82075904260343,2025-01-05
นครปฐม,53.45053593058718,2025-01-06
นครปฐม,71.06918696087018,2025-01-07
นครปฐม,81.70569174908636,2025-01-08
นครปฐม,69.8292267804336,2025-01-09
นครปฐม,40.70809907046581,2025-01-10
นครปฐม,30.83366484851684,2025-01-11
นครปฐม,34.08291715548011,2025-01-12
นครปฐม,48.07888436521691,2025-01-13
นครปฐม,72.69303411902426,2025-01-14
นครปฐม,66.91979888068238,2025-01-15
นครปฐม,34.30433210772508,2025-01-16
นครปฐม,33.55062249083051,2025-01-17
นครปฐม,52.64795013149279,2025-01-18
นครปฐม,67.20817095600252,2025-01-19
