จังหวัด, PM2.5, วันที่
พะเยา,28.247389727425087,2024-01-15
พะเยา,21.256321723153544,2024-01-16
พะเยา,21.110680122563213,2024-01-17
พะเยา,22.57846180544963,2024-01-18
พะเยา,19.762093249070727,2024-01-19
พะเยา,18.207948960312432,2024-01-20
พะเยา,25.18921479513238,2024-01-21
พะเยา,35.25496511866577,2024-01-22
พะเยา,42.99982163071026,2024-01-23
พะเยา,37.718291825243554,2024-01-24
พะเยา,37.64601906480394,2024-01-25
พะเยา,36.21261693707401,2024-01-26
พะเยา,25.152920478831874,2024-01-27
พะเยา,27.122357002625062,2024-01-28
พะเยา,23.79890454093719,2024-01-29
พะเยา,26.24332275170339,2024-01-30
พะเยา,32.83847047790229,2024-01-31
พังงา,23.12814140649816,2024-01-01
พังงา,17.656950516986697,2024-01-02
พังงา,18.040039428531376,2024-01-03
พังงา,20.288826127606253,2024-01-04
พังงา,23.677690722973608,2024-01-05
พังงา,26.331562873485357,2024-01-06
พังงา,27.251736417757154,2024-01-07
พังงา,23.4371070162967,2024-01-08
พังงา,20.94954311336031,2024-01-09
พังงา,27.539529599732077,2024-01-10
พังงา,22.767800138823457,2024-01-11
พังงา,22.81073273784271,2024-01-12
พังงา,25.383938418733717,2024-01-13
พังงา,24.422630354156627,2024-01-14
พังงา,22.36504452989893,2024-01-15
พังงา,24.291188245760114,2024-01-16
พังงา,25.750372466699055,2024-01-17
พังงา,22.173079889261707,2024-01-18
พังงา,23.226278676841506,2024-01-19
พังงา,26.88554133610296,2024-01-20
พังงา,27.363762821777122,2024-01-21
พังงา,22.284532830521638,2024-01-22
พังงา,9.816589463734877,2024-01-23
พังงา,16.752030220036733,2024-01-24
พังงา,14.655571702101986,2024-01-25
พังงา,19.431951843536044,2024-01-26
พังงา,22.328248830154127,2024-01-27
พังงา,19.93066019338457,2024-01-28
พังงา,21.429006158122494,2024-01-29
พังงา,22.52691930171527,2024-01-30
พังงา,24.839985206535562,2024-01-31
ยโสธร,10.298036685298989,2024-01-01
ยโสธร,18.63586318082281,2024-01-02
ยโสธร,12.453041589786702,2024-01-03
ยโสธร,10.164235635511234,2024-01-04
ยโสธร,18.233321746289025,2024-01-05
ยโสธร,20.6797386530847,2024-01-06
ยโสธร,17.183918508343293,2024-01-07
ยโสธร,21.127359421165345,2024-01-08
ยโสธร,28.468269735907928,2024-01-09
ยโสธร,23.123215433709415,2024-01-10
ยโสธร,21.310434891423302,2024-01-11
ยโสธร,24.719005278181392,2024-01-12
ยโสธร,18.551626914146098,2024-01-13
ยโสธร,11.591957317737181,2024-01-14
ยโสธร,9.051530750273317,2024-01-15
ยโสธร,12.674852169062111,2024-01-16
ยโสธร,20.020330900101726,2024-01-17
ยโสธร,22.422323681515163,2024-01-18
ยโสธร,29.171998490581622,2024-01-19
ยโสธร,35.07776518504236,2024-01-20
ยโสธร,34.894199012702906,2024-01-21
ยโสธร,33.723159481188716,2024-01-22
ยโสธร,9.64429910211691,2024-01-23
ยโสธร,8.66536258670995,2024-01-24
ยโสธร,9.649549463852368,2024-01-25
ยโสธร,11.06912081816321,2024-01-26
ยโสธร,15.909561877086842,2024-01-27
ยโสธร,12.377255680918992,2024-01-28
ยโสธร,23.997576444876156,2024-01-29
ยโสธร,31.412432254781603,2024-01-30
ยโสธร,47.322831066009726,2024-01-31
ระนอง,21.388795019519257,2024-01-01
ระนอง,17.51207861753456,2024-01-02
ระนอง,16.520470495790825,2024-01-03
ระนอง,18.647308122735552,2024-01-04
ระนอง,20.886895271098226,2024-01-05
ระนอง,24.836915163985957,2024-01-06
ระนอง,24.40453734023228,2024-01-07
ระนอง,16.90172956739164,2024-01-08
ระนอง,18.645948421926402,2024-01-09
ระนอง,21.519543152073435,2024-01-10
ระนอง,20.684386461808558,2024-01-11
ระนอง,20.401126923189604,2024-01-12
ระนอง,21.443980613838267,2024-01-13
ระนอง,25.00995657135714,2024-01-14
ระนอง,19.75717890404876,2024-01-15
ระนอง,20.175544785573795,2024-01-16
ระนอง,18.219701906037095,2024-01-17
ระนอง,18.156942007443956,2024-01-18
ระนอง,19.06500722928657,2024-01-19
ระนอง,20.71217726963321,2024-01-20
ระนอง,25.381574685723553,2024-01-21
ระนอง,19.133902061950664,2024-01-22
ระนอง,10.795722043116374,2024-01-23
ระนอง,16.85974566225587,2024-01-24
ระนอง,15.997175191564782,2024-01-25
ระนอง,18.285322029912592,2024-01-26
ระนอง,18.40392746713115,2024-01-27
ระนอง,16.798898197119936,2024-01-28
ระนอง,20.54681492448513,2024-01-29
ระนอง,21.579134284822743,2024-01-30
ระนอง,11.924955241216107,2024-01-31
ระยอง,34.86019796302569,2024-01-01
ระยอง,33.995538639428545,2024-01-02
ระยอง,31.502258749831263,2024-01-03
ระยอง,31.248844841498627,2024-01-04
ระยอง,29.68553091358958,2024-01-05
ระยอง,33.73477006767024,2024-01-06
ระยอง,42.776303241543374,2024-01-07
ระยอง,42.304808836679015,2024-01-08
ระยอง,47.79321357019533,2024-01-09
ระยอง,42.448042197110155,2024-01-10
ระยอง,37.03128126616667,2024-01-11
ระยอง,27.582111080159482,2024-01-12
ระยอง,26.37871843601016,2024-01-13
ระยอง,39.56426288539623,2024-01-14
ระยอง,45.6273787647933,2024-01-15
ระยอง,49.73737254776146,2024-01-16
ระยอง,48.59661347927558,2024-01-17
ระยอง,55.788939144451945,2024-01-18
ระยอง,62.22605988640215,2024-01-19
ระยอง,57.28903821034103,2024-01-20
ระยอง,38.53104901122591,2024-01-21
ระยอง,36.164779854004934,2024-01-22
ระยอง,53.69001230112026,2024-01-23
ระยอง,36.92628267369225,2024-01-24
ระยอง,31.071730775019944,2024-01-25
ระยอง,37.24483140819184,2024-01-26
ระยอง,55.64061604517265,2024-01-27
ระยอง,62.927139017594804,2024-01-28
ระยอง,49.01720992702392,2024-01-29
ระยอง,49.61942056261391,2024-01-30
ระยอง,50.787830709899495,2024-01-31
ลำปาง,26.288758781039203,2024-01-01
ลำปาง,18.235548289601308,2024-01-02
ลำปาง,22.637838456017704,2024-01-03
ลำปาง,23.89617704614971,2024-01-04
ลำปาง,22.242002221051155,2024-01-05
ลำปาง,22.7056640974577,2024-01-06
ลำปาง,29.041868109975034,2024-01-07
ลำปาง,34.932623754706526,2024-01-08
ลำปาง,34.40347864878129,2024-01-09
ลำปาง,37.01291273950242,2024-01-10
ลำปาง,44.78829279170806,2024-01-11
ลำปาง,42.76805897442076,2024-01-12
ลำปาง,46.22174122529094,2024-01-13
ลำปาง,39.825766502704546,2024-01-14
ลำปาง,29.7118068307434,2024-01-15
ลำปาง,23.067937805071963,2024-01-16
ลำปาง,20.019618331667882,2024-01-17
ลำปาง,25.487552616267994,2024-01-18
ลำปาง,22.858273878121206,2024-01-19
ลำปาง,20.793525353609155,2024-01-20
ลำปาง,24.750739450177093,2024-01-21
ลำปาง,38.832153786708396,2024-01-22
ลำปาง,47.96079741099647,2024-01-23
ลำปาง,48.33709576680787,2024-01-24
ลำปาง,41.31105548475819,2024-01-25
ลำปาง,39.92623647382404,2024-01-26
ลำปาง,32.63813811004714,2024-01-27
ลำปาง,30.991577938272105,2024-01-28
ลำปาง,27.32355560497047,2024-01-29
ลำปาง,25.06886192313977,2024-01-30
ลำปาง,20.64881611180419,2024-01-31
ลำพูน,24.73791292501085,2024-01-01
ลำพูน,17.774838606352358,2024-01-02
ลำพูน,21.196320285860182,2024-01-03
ลำพูน,25.911042303850675,2024-01-04
ลำพูน,25.44200478966414,2024-01-05
ลำพูน,25.00608903718532,2024-01-06
ลำพูน,32.70620732774909,2024-01-07
ลำพูน,34.33555114554085,2024-01-08
ลำพูน,28.9567308624263,2024-01-09
ลำพูน,28.007350330201366,2024-01-10
ลำพูน,30.958729620529734,2024-01-11
ลำพูน,28.384770665345712,2024-01-12
ลำพูน,29.895036678613785,2024-01-13
ลำพูน,36.432917363772894,2024-01-14
ลำพูน,31.334588533219275,2024-01-15
ลำพูน,22.513121970818855,2024-01-16
ลำพูน,18.54090502511616,2024-01-17
ลำพูน,23.931086485547198,2024-01-18
ลำพูน,18.091133847968102,2024-01-19
ลำพูน,18.68831083315047,2024-01-20
ลำพูน,23.082725405377243,2024-01-21
ลำพูน,37.0264444995717,2024-01-22
ลำพูน,45.514176676782625,2024-01-23
ลำพูน,49.15200410352803,2024-01-24
ลำพูน,42.79535915912612,2024-01-25
ลำพูน,41.61818873384591,2024-01-26
ลำพูน,33.622752797414726,2024-01-27
ลำพูน,35.904539599355935,2024-01-28
ลำพูน,29.162992135378783,2024-01-29
ลำพูน,24.842912186083648,2024-01-30
ลำพูน,12.839180998711194,2024-01-31
สงขลา,26.257724947226055,2024-01-01
สงขลา,22.153771120057762,2024-01-02
สงขลา,19.018451425100395,2024-01-03
สงขลา,18.277788473059342,2024-01-04
สงขลา,22.956466246876992,2024-01-05
สงขลา,27.106291801334187,2024-01-06
สงขลา,30.077835192690294,2024-01-07
สงขลา,32.39209558196038,2024-01-08
สงขลา,31.03443558595098,2024-01-09
สงขลา,36.04564336863781,2024-01-10
สงขลา,29.27186450376805,2024-01-11
สงขลา,23.48044663516176,2024-01-12
สงขลา,19.86028735949822,2024-01-13
สงขลา,21.206406495772768,2024-01-14
สงขลา,22.123208476162766,2024-01-15
สงขลา,21.6306660260261,2024-01-16
สงขลา,28.272467073869535,2024-01-17
สงขลา,25.124501789795723,2024-01-18
สงขลา,22.49293362219722,2024-01-19
สงขลา,22.154843756832385,2024-01-20
สงขลา,23.39062066924,2024-01-21
สงขลา,23.150617006169497,2024-01-22
สงขลา,17.175303115559984,2024-01-23
สงขลา,19.79730999564374,2024-01-24
สงขลา,13.556746624431447,2024-01-25
สงขลา,19.946854062066883,2024-01-26
สงขลา,20.300427554893087,2024-01-27
สงขลา,21.71828720612817,2024-01-28
สงขลา,19.686171689745755,2024-01-29
สงขลา,26.003999997891977,2024-01-30
สงขลา,16.97764458296032,2024-01-31
กระบี่,20.502104419791845,2024-01-01
กระบี่,16.377530875992882,2024-01-02
กระบี่,15.240212370887786,2024-01-03
กระบี่,18.714127356090465,2024-01-04
กระบี่,23.069294420019908,2024-01-05
กระบี่,26.514565386126122,2024-01-06
กระบี่,24.12040740085755,2024-01-07
กระบี่,20.284320380159137,2024-01-08
กระบี่,18.327257176170143,2024-01-09
กระบี่,22.94962691407217,2024-01-10
กระบี่,18.97343331902366,2024-01-11
กระบี่,19.123968653737965,2024-01-12
กระบี่,22.81398637315356,2024-01-13
กระบี่,25.647006675248843,2024-01-14
กระบี่,25.332133858185514,2024-01-15
กระบี่,22.701107928674258,2024-01-16
กระบี่,23.528638098122155,2024-01-17
กระบี่,22.292282269965177,2024-01-18
กระบี่,20.5523868121384,2024-01-19
กระบี่,24.258431606605427,2024-01-20
กระบี่,23.24881041378439,2024-01-21
กระบี่,19.442419432138585,2024-01-22
กระบี่,12.713628851573446,2024-01-23
กระบี่,15.85914040942319,2024-01-24
กระบี่,13.753350866518753,2024-01-25
กระบี่,17.96494451304767,2024-01-26
กระบี่,22.887958643258905,2024-01-27
กระบี่,21.72362341955378,2024-01-28
กระบี่,20.815741023384483,2024-01-29
กระบี่,21.900778587792797,2024-01-30
กระบี่,23.44217202636423,2024-01-31
ชลบุรี,31.574539875599037,2024-01-01
